dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.847851,5.606638,3.303726,1.221560,-2.000000,0.000000,1.572611
0.020000,2.847808,5.630669,3.327757,1.181560,-2.000000,0.000000,1.572516
0.020000,2.847769,5.653900,3.350989,1.141560,-2.000000,-0.000000,1.572421
0.020000,2.847734,5.676332,3.373420,1.101560,-2.000000,0.000000,1.572326
0.020000,2.847702,5.697963,3.395051,1.061560,-2.000000,0.000000,1.572233
0.020000,2.847673,5.718794,3.415882,1.021560,-2.000000,0.000000,1.572142
0.020000,2.847647,5.738825,3.435913,0.981560,-2.000000,0.000000,1.572052
0.020000,2.847624,5.758056,3.455145,0.941560,-2.000000,-0.000000,1.571963
0.020000,2.847603,5.776487,3.473576,0.901560,-2.000000,0.000000,1.571877
0.020000,2.847584,5.794119,3.491207,0.861560,-2.000000,0.000000,1.571793
0.020000,2.847568,5.810950,3.508038,0.821560,-2.000000,-0.000000,1.571712
0.020000,2.847554,5.826981,3.524069,0.781560,-2.000000,0.000000,1.571633
0.020000,2.847542,5.842212,3.539301,0.741560,-2.000000,0.000000,1.571557
0.020000,2.847532,5.856643,3.553732,0.701560,-2.000000,0.000000,1.571484
0.020000,2.847523,5.870275,3.567363,0.661560,-2.000000,-0.000000,1.571415
0.020000,2.847515,5.883106,3.580194,0.621560,-2.000000,0.000000,1.571348
0.020000,2.847509,5.895137,3.592225,0.581560,-2.000000,0.000000,1.571285
0.020000,2.847504,5.906368,3.603457,0.541560,-2.000000,-0.000000,1.571226
0.020000,2.847500,5.916799,3.613888,0.501560,-2.000000,0.000000,1.571170
0.020000,2.847496,5.926431,3.623519,0.461560,-2.000000,-0.000000,1.571118
0.020000,2.847494,5.935262,3.632350,0.421560,-2.000000,0.000000,1.571070
0.020000,2.847492,5.943293,3.640381,0.381560,-2.000000,-0.000000,1.571026
0.020000,2.847490,5.950524,3.647613,0.341560,-2.000000,0.000000,1.570986
0.020000,2.847489,5.956955,3.654044,0.301560,-2.000000,-0.000000,1.570951
0.020000,2.847488,5.962587,3.659675,0.261560,-2.000000,0.000000,1.570920
0.020000,2.847488,5.967418,3.664506,0.221560,-2.000000,-0.000000,1.570893
0.020000,2.847487,5.971481,3.668569,0.184763,-1.839833,8.008338,1.570870
0.020000,2.847487,5.974842,3.671930,0.151300,-1.673167,8.333333,1.570851
0.020000,2.847487,5.977566,3.674655,0.121170,-1.506500,8.333333,1.570835
0.020000,2.847487,5.979722,3.676810,0.094373,-1.339833,8.333333,1.570823
0.020000,2.847487,5.981375,3.678463,0.070910,-1.173167,8.333333,1.570814
0.020000,2.847487,5.982592,3.679680,0.050780,-1.006500,8.333333,1.570807
0.020000,2.847487,5.983439,3.680527,0.033983,-0.839833,8.333333,1.570802
0.020000,2.847487,5.983984,3.681073,0.020520,-0.673167,8.333333,1.570799
0.020000,2.847487,5.984293,3.681382,0.010390,-0.506500,8.333333,1.570797
0.020000,2.847487,5.984433,3.681521,0.003593,-0.339833,8.333333,1.570797
0.020000,2.847487,5.984470,3.681559,0.000130,-0.173167,8.333333,1.570796
0.020000,2.847487,5.984472,3.681560,0.000000,-0.006500,8.333333,1.570796
0.020000,2.847487,5.984472,3.681560,0.000000,0.000000,0.324996,1.570796
