dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.154681,5.439891,1.940000,2.000000,0.000000,0.000000,0.804489
0.020000,4.182357,5.468771,1.980000,2.000000,0.000000,0.000000,0.808819
0.020000,4.209915,5.497764,2.020000,2.000000,0.000000,0.000000,0.812638
0.020000,4.237369,5.526855,2.060000,2.000000,0.000000,0.000000,0.815953
0.020000,4.264733,5.556030,2.100000,2.000000,0.000000,0.000000,0.818766
0.020000,4.292023,5.585275,2.140000,2.000000,0.000000,0.000000,0.821084
0.020000,4.319252,5.614576,2.180000,2.000000,0.000000,0.000000,0.822908
0.020000,4.346435,5.643920,2.220000,2.000000,0.000000,0.000000,0.824241
0.020000,4.373586,5.673294,2.260000,2.000000,0.000000,0.000000,0.825085
0.020000,4.400720,5.702684,2.300000,2.000000,0.000000,0.000000,0.825442
0.020000,4.427850,5.732078,2.340000,2.000000,0.000000,0.000000,0.825312
0.020000,4.454991,5.761461,2.380000,2.000000,0.000000,0.000000,0.824694
0.020000,4.482157,5.790820,2.420000,2.000000,0.000000,0.000000,0.823588
0.020000,4.509363,5.820143,2.460000,2.000000,0.000000,0.000000,0.821992
0.020000,4.536623,5.849416,2.500000,2.000000,0.000000,0.000000,0.819905
0.020000,4.563951,5.878625,2.540000,2.000000,0.000000,0.000000,0.817322
0.020000,4.591362,5.907757,2.580000,2.000000,0.000000,0.000000,0.814241
0.020000,4.618869,5.936797,2.620000,2.000000,0.000000,0.000000,0.810656
0.020000,4.646488,5.965731,2.660000,2.000000,0.000000,0.000000,0.806564
0.020000,4.674233,5.994545,2.700000,2.000000,0.000000,0.000000,0.801959
0.020000,4.702117,6.023224,2.740000,2.000000,0.000000,0.000000,0.796835
0.020000,4.730156,6.051752,2.780000,2.000000,0.000000,0.000000,0.791184
0.020000,4.758362,6.080113,2.820000,2.000000,0.000000,0.000000,0.785001
0.020000,4.786751,6.108292,2.860000,2.000000,0.000000,0.000000,0.778277
0.020000,4.815337,6.136272,2.900000,2.000000,0.000000,0.000000,0.771005
0.020000,4.844133,6.164035,2.940000,2.000000,0.000000,0.000000,0.763176
0.020000,4.873153,6.191564,2.980000,2.000000,0.000000,0.000000,0.754783
0.020000,4.902411,6.218839,3.020000,2.000000,0.000000,0.000000,0.745816
0.020000,4.931920,6.245843,3.060000,2.000000,0.000000,0.000000,0.736267
0.020000,4.961694,6.272555,3.100000,2.000000,0.000000,0.000000,0.726129
0.020000,4.991744,6.298954,3.140000,2.000000,0.000000,0.000000,0.715392
0.020000,5.022085,6.325021,3.180000,2.000000,0.000000,0.000000,0.704050
0.020000,5.052726,6.350732,3.220000,2.000000,0.000000,0.000000,0.692095
0.020000,5.083681,6.376065,3.260000,2.000000,0.000000,0.000000,0.679521
0.020000,5.114960,6.400997,3.300000,2.000000,0.000000,0.000000,0.666325
0.020000,5.146572,6.425505,3.340000,2.000000,0.000000,0.000000,0.652501
0.020000,5.178528,6.449563,3.380000,2.000000,0.000000,0.000000,0.638048
0.020000,5.210836,6.473147,3.420000,2.000000,0.000000,0.000000,0.622966
0.020000,5.243503,6.496230,3.460000,2.000000,0.000000,0.000000,0.607257
0.020000,5.276535,6.518787,3.500000,2.000000,0.000000,0.000000,0.590925
0.020000,5.309938,6.540792,3.540000,2.000000,0.000000,0.000000,0.573978
0.020000,5.343716,6.562217,3.580000,2.000000,0.000000,0.000000,0.556426
0.020000,5.377870,6.583035,3.620000,2.000000,0.000000,0.000000,0.538282
0.020000,5.412403,6.603221,3.660000,2.000000,0.000000,0.000000,0.519563
0.020000,5.447313,6.622746,3.700000,2.000000,0.000000,0.000000,0.500291
0.020000,5.482597,6.641586,3.740000,2.000000,0.000000,0.000000,0.480489
0.020000,5.518253,6.659715,3.780000,2.000000,0.000000,0.000000,0.460187
0.020000,5.554273,6.677108,3.820000,2.000000,0.000000,0.000000,0.439416
0.020000,5.590650,6.693740,3.860000,2.000000,0.000000,0.000000,0.418213
0.020000,5.627374,6.709591,3.900000,2.000000,0.000000,0.000000,0.396618
0.020000,5.664435,6.724638,3.940000,2.000000,0.000000,0.000000,0.374675
0.020000,5.701820,6.738862,3.980000,2.000000,0.000000,0.000000,0.352429
0.020000,5.739513,6.752246,4.020000,2.000000,0.000000,0.000000,0.329930
0.020000,5.777499,6.764775,4.060000,2.000000,0.000000,0.000000,0.307229
0.020000,5.815761,6.776436,4.100000,2.000000,0.000000,0.000000,0.284379
0.020000,5.854280,6.787217,4.140000,2.000000,0.000000,0.000000,0.261433
0.020000,5.893036,6.797111,4.180000,2.000000,0.000000,0.000000,0.238446
0.020000,5.932009,6.806111,4.220000,2.000000,0.000000,0.000000,0.215471
0.020000,5.971179,6.814214,4.260000,2.000000,0.000000,0.000000,0.192559
0.020000,6.010523,6.821421,4.300000,2.000000,0.000000,0.000000,0.169763
0.020000,6.050021,6.827731,4.340000,2.000000,0.000000,0.000000,0.147130
0.020000,6.089652,6.833151,4.380000,2.000000,0.000000,0.000000,0.124706
0.020000,6.129393,6.837685,4.420000,2.000000,0.000000,0.000000,0.102533
0.020000,6.169225,6.841342,4.460000,2.000000,0.000000,0.000000,0.080651
0.020000,6.209126,6.844133,4.500000,2.000000,0.000000,0.000000,0.059094
0.020000,6.249078,6.846071,4.540000,2.000000,0.000000,0.000000,0.037894
0.020000,6.289063,6.847169,4.580000,2.000000,0.000000,0.000000,0.017078
0.020000,6.326754,6.847411,4.620000,2.000000,0.000000,0.000000,6.278080
0.020000,6.366746,6.846687,4.660000,2.000000,0.000000,0.000000,6.251745
0.020000,6.406703,6.844866,4.700000,2.000000,0.000000,0.000000,6.223145
0.020000,6.446588,6.841854,4.740000,2.000000,0.000000,0.000000,6.192035
0.020000,6.486353,6.837549,4.780000,2.000000,0.000000,0.000000,6.158149
0.020000,6.525941,6.831839,4.820000,2.000000,0.000000,0.000000,6.121209
0.020000,6.565279,6.824606,4.860000,2.000000,0.000000,0.000000,6.080934
0.020000,6.604278,6.815726,4.900000,2.000000,0.000000,0.000000,6.037054
0.020000,6.642829,6.805071,4.940000,2.000000,0.000000,0.000000,5.989339
